"JAHR","WOCHE","RAUMBEZUG","MERKMAL","WERT"
2022,04,"14 Buddenturm","Corona-Neuinfizierungen",35
2022,04,"15 Martini","Corona-Neuinfizierungen",10
2022,04,"21 Pluggendorf","Corona-Neuinfizierungen",44
2022,04,"22 Josef","Corona-Neuinfizierungen",86
2022,04,"23 Bahnhof","Corona-Neuinfizierungen",23
2022,04,"24 Hansaplatz","Corona-Neuinfizierungen",85
2022,04,"25 Mauritz-West","Corona-Neuinfizierungen",59
2022,04,"26 Schlachthof","Corona-Neuinfizierungen",62
2022,04,"27 Kreuz","Corona-Neuinfizierungen",102
2022,04,"28 Neutor","Corona-Neuinfizierungen",65
2022,04,"29 Schloss","Corona-Neuinfizierungen",24
2022,04,"31 Aaseestadt","Corona-Neuinfizierungen",79
2022,04,"32 Geist","Corona-Neuinfizierungen",119
2022,04,"33 Schützenhof","Corona-Neuinfizierungen",93
2022,04,"34 Düesberg","Corona-Neuinfizierungen",60
2022,04,"43 Hafen","Corona-Neuinfizierungen",21
2022,04,"44 Herz-Jesu","Corona-Neuinfizierungen",64
2022,04,"45 Mauritz-Mitte","Corona-Neuinfizierungen",87
2022,04,"46 Rumphorst","Corona-Neuinfizierungen",97
2022,04,"47 Uppenberg","Corona-Neuinfizierungen",131
2022,04,"51 Gievenbeck","Corona-Neuinfizierungen",264
2022,04,"52 Sentrup","Corona-Neuinfizierungen",71
2022,04,"54 Mecklenbeck","Corona-Neuinfizierungen",98
2022,04,"56 Albachten","Corona-Neuinfizierungen",97
2022,04,"57 Roxel","Corona-Neuinfizierungen",118
2022,04,"58 Nienberge","Corona-Neuinfizierungen",48
2022,04,"61 Coerde","Corona-Neuinfizierungen",185
2022,04,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",93
2022,04,"63 Kinderhaus-West","Corona-Neuinfizierungen",195
2022,04,"68 Sprakel","Corona-Neuinfizierungen",87
2022,04,"71 Mauritz-Ost","Corona-Neuinfizierungen",143
2022,04,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",57
2022,04,"77 Handorf","Corona-Neuinfizierungen",70
2022,04,"81 Gremmendorf-West","Corona-Neuinfizierungen",47
2022,04,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",91
2022,04,"86 Angelmodde","Corona-Neuinfizierungen",129
2022,04,"87 Wolbeck","Corona-Neuinfizierungen",80
2022,04,"91 Berg Fidel","Corona-Neuinfizierungen",102
2022,04,"95 Hiltrup-Ost","Corona-Neuinfizierungen",103
2022,04,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",158
2022,04,"97 Hiltrup-West","Corona-Neuinfizierungen",186
2022,04,"98 Amelsbüren","Corona-Neuinfizierungen",92
2022,04,"nicht zugewiesen","Corona-Neuinfizierungen",19
2022,05,"11 Aegidii","Corona-Neuinfizierungen",9
2022,05,"12 Überwasser","Corona-Neuinfizierungen",7
2022,05,"13 Dom","Corona-Neuinfizierungen",22
2022,05,"14 Buddenturm","Corona-Neuinfizierungen",21
2022,05,"15 Martini","Corona-Neuinfizierungen",18
2022,05,"21 Pluggendorf","Corona-Neuinfizierungen",60
2022,05,"22 Josef","Corona-Neuinfizierungen",83
2022,05,"23 Bahnhof","Corona-Neuinfizierungen",37
2022,05,"24 Hansaplatz","Corona-Neuinfizierungen",101
2022,05,"25 Mauritz-West","Corona-Neuinfizierungen",68
2022,05,"26 Schlachthof","Corona-Neuinfizierungen",63
2022,05,"27 Kreuz","Corona-Neuinfizierungen",129
2022,05,"28 Neutor","Corona-Neuinfizierungen",45
2022,05,"29 Schloss","Corona-Neuinfizierungen",27
2022,05,"31 Aaseestadt","Corona-Neuinfizierungen",63
2022,05,"32 Geist","Corona-Neuinfizierungen",87
2022,05,"33 Schützenhof","Corona-Neuinfizierungen",82
2022,05,"34 Düesberg","Corona-Neuinfizierungen",43
2022,05,"43 Hafen","Corona-Neuinfizierungen",9
2022,05,"44 Herz-Jesu","Corona-Neuinfizierungen",53
2022,05,"45 Mauritz-Mitte","Corona-Neuinfizierungen",97
2022,05,"46 Rumphorst","Corona-Neuinfizierungen",121
2022,05,"47 Uppenberg","Corona-Neuinfizierungen",133
2022,05,"51 Gievenbeck","Corona-Neuinfizierungen",258
2022,05,"52 Sentrup","Corona-Neuinfizierungen",76
2022,05,"54 Mecklenbeck","Corona-Neuinfizierungen",139
2022,05,"56 Albachten","Corona-Neuinfizierungen",76
2022,05,"57 Roxel","Corona-Neuinfizierungen",131
2022,05,"58 Nienberge","Corona-Neuinfizierungen",44
2022,05,"61 Coerde","Corona-Neuinfizierungen",143
2022,05,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",81
2022,05,"63 Kinderhaus-West","Corona-Neuinfizierungen",160
2022,05,"68 Sprakel","Corona-Neuinfizierungen",51
2022,05,"71 Mauritz-Ost","Corona-Neuinfizierungen",93
2022,05,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",41
2022,05,"77 Handorf","Corona-Neuinfizierungen",70
2022,05,"81 Gremmendorf-West","Corona-Neuinfizierungen",50
2022,05,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",70
2022,05,"86 Angelmodde","Corona-Neuinfizierungen",113
2022,05,"87 Wolbeck","Corona-Neuinfizierungen",105
2022,05,"91 Berg Fidel","Corona-Neuinfizierungen",66
2022,05,"95 Hiltrup-Ost","Corona-Neuinfizierungen",45
2022,05,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",117
2022,05,"97 Hiltrup-West","Corona-Neuinfizierungen",134
2022,05,"98 Amelsbüren","Corona-Neuinfizierungen",126
2022,05,"nicht zugewiesen","Corona-Neuinfizierungen",19
2022,06,"11 Aegidii","Corona-Neuinfizierungen",12
2022,06,"12 Überwasser","Corona-Neuinfizierungen",16
2022,06,"13 Dom","Corona-Neuinfizierungen",39
2022,06,"14 Buddenturm","Corona-Neuinfizierungen",26
2022,06,"15 Martini","Corona-Neuinfizierungen",18
2022,06,"21 Pluggendorf","Corona-Neuinfizierungen",51
2022,06,"22 Josef","Corona-Neuinfizierungen",95
2022,06,"23 Bahnhof","Corona-Neuinfizierungen",27
2022,06,"24 Hansaplatz","Corona-Neuinfizierungen",94
2022,06,"25 Mauritz-West","Corona-Neuinfizierungen",88
2022,06,"26 Schlachthof","Corona-Neuinfizierungen",102
2022,06,"27 Kreuz","Corona-Neuinfizierungen",188
2022,06,"28 Neutor","Corona-Neuinfizierungen",64
2022,06,"29 Schloss","Corona-Neuinfizierungen",27
2022,06,"31 Aaseestadt","Corona-Neuinfizierungen",50
2022,06,"32 Geist","Corona-Neuinfizierungen",120
2022,06,"33 Schützenhof","Corona-Neuinfizierungen",108
2022,06,"34 Düesberg","Corona-Neuinfizierungen",82
2022,06,"43 Hafen","Corona-Neuinfizierungen",15
2022,06,"44 Herz-Jesu","Corona-Neuinfizierungen",57
2022,06,"45 Mauritz-Mitte","Corona-Neuinfizierungen",126
2022,06,"46 Rumphorst","Corona-Neuinfizierungen",164
2022,06,"47 Uppenberg","Corona-Neuinfizierungen",166
2022,06,"51 Gievenbeck","Corona-Neuinfizierungen",307
2022,06,"52 Sentrup","Corona-Neuinfizierungen",94
2022,06,"54 Mecklenbeck","Corona-Neuinfizierungen",143
2022,06,"56 Albachten","Corona-Neuinfizierungen",93
2022,06,"57 Roxel","Corona-Neuinfizierungen",117
2022,06,"58 Nienberge","Corona-Neuinfizierungen",76
2022,06,"61 Coerde","Corona-Neuinfizierungen",252
2022,06,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",118
2022,06,"63 Kinderhaus-West","Corona-Neuinfizierungen",186
2022,06,"68 Sprakel","Corona-Neuinfizierungen",62
2022,06,"71 Mauritz-Ost","Corona-Neuinfizierungen",126
2022,06,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",55
2022,06,"77 Handorf","Corona-Neuinfizierungen",120
2022,06,"81 Gremmendorf-West","Corona-Neuinfizierungen",60
2022,06,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",85
2022,06,"86 Angelmodde","Corona-Neuinfizierungen",183
2022,06,"87 Wolbeck","Corona-Neuinfizierungen",106
2022,06,"91 Berg Fidel","Corona-Neuinfizierungen",80
2022,06,"95 Hiltrup-Ost","Corona-Neuinfizierungen",80
2022,06,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",148
2022,06,"97 Hiltrup-West","Corona-Neuinfizierungen",195
2022,06,"98 Amelsbüren","Corona-Neuinfizierungen",170
2022,06,"nicht zugewiesen","Corona-Neuinfizierungen",16
2022,07,"11 Aegidii","Corona-Neuinfizierungen",27
2022,07,"12 Überwasser","Corona-Neuinfizierungen",14
2022,07,"13 Dom","Corona-Neuinfizierungen",34
2022,07,"14 Buddenturm","Corona-Neuinfizierungen",32
2022,07,"15 Martini","Corona-Neuinfizierungen",12
2022,07,"21 Pluggendorf","Corona-Neuinfizierungen",58
2022,07,"22 Josef","Corona-Neuinfizierungen",95
2022,07,"23 Bahnhof","Corona-Neuinfizierungen",22
2022,07,"24 Hansaplatz","Corona-Neuinfizierungen",112
2022,07,"25 Mauritz-West","Corona-Neuinfizierungen",82
2022,07,"26 Schlachthof","Corona-Neuinfizierungen",67
2022,07,"27 Kreuz","Corona-Neuinfizierungen",148
2022,07,"28 Neutor","Corona-Neuinfizierungen",76
2022,07,"29 Schloss","Corona-Neuinfizierungen",29
2022,07,"31 Aaseestadt","Corona-Neuinfizierungen",60
2022,07,"32 Geist","Corona-Neuinfizierungen",100
2022,07,"33 Schützenhof","Corona-Neuinfizierungen",106
2022,07,"34 Düesberg","Corona-Neuinfizierungen",42
2022,07,"43 Hafen","Corona-Neuinfizierungen",19
2022,07,"44 Herz-Jesu","Corona-Neuinfizierungen",83
2022,07,"45 Mauritz-Mitte","Corona-Neuinfizierungen",98
2022,07,"46 Rumphorst","Corona-Neuinfizierungen",174
2022,07,"47 Uppenberg","Corona-Neuinfizierungen",133
2022,07,"51 Gievenbeck","Corona-Neuinfizierungen",263
2022,07,"52 Sentrup","Corona-Neuinfizierungen",69
2022,07,"54 Mecklenbeck","Corona-Neuinfizierungen",96
2022,07,"56 Albachten","Corona-Neuinfizierungen",99
2022,07,"57 Roxel","Corona-Neuinfizierungen",121
2022,07,"58 Nienberge","Corona-Neuinfizierungen",70
2022,07,"61 Coerde","Corona-Neuinfizierungen",210
2022,07,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",63
2022,07,"63 Kinderhaus-West","Corona-Neuinfizierungen",101
2022,07,"68 Sprakel","Corona-Neuinfizierungen",49
2022,07,"71 Mauritz-Ost","Corona-Neuinfizierungen",103
2022,07,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",35
2022,07,"77 Handorf","Corona-Neuinfizierungen",82
2022,07,"81 Gremmendorf-West","Corona-Neuinfizierungen",59
2022,07,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",49
2022,07,"86 Angelmodde","Corona-Neuinfizierungen",134
2022,07,"87 Wolbeck","Corona-Neuinfizierungen",79
2022,07,"91 Berg Fidel","Corona-Neuinfizierungen",69
2022,07,"95 Hiltrup-Ost","Corona-Neuinfizierungen",55
2022,07,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",122
2022,07,"97 Hiltrup-West","Corona-Neuinfizierungen",105
2022,07,"98 Amelsbüren","Corona-Neuinfizierungen",135
2022,07,"nicht zugewiesen","Corona-Neuinfizierungen",10
2022,08,"11 Aegidii","Corona-Neuinfizierungen",26
2022,08,"12 Überwasser","Corona-Neuinfizierungen",21
2022,08,"13 Dom","Corona-Neuinfizierungen",36
2022,08,"14 Buddenturm","Corona-Neuinfizierungen",33
2022,08,"15 Martini","Corona-Neuinfizierungen",18
2022,08,"21 Pluggendorf","Corona-Neuinfizierungen",49
2022,08,"22 Josef","Corona-Neuinfizierungen",110
2022,08,"23 Bahnhof","Corona-Neuinfizierungen",15
2022,08,"24 Hansaplatz","Corona-Neuinfizierungen",92
2022,08,"25 Mauritz-West","Corona-Neuinfizierungen",99
2022,08,"26 Schlachthof","Corona-Neuinfizierungen",65
2022,08,"27 Kreuz","Corona-Neuinfizierungen",154
2022,08,"28 Neutor","Corona-Neuinfizierungen",82
2022,08,"29 Schloss","Corona-Neuinfizierungen",20
2022,08,"31 Aaseestadt","Corona-Neuinfizierungen",54
2022,08,"32 Geist","Corona-Neuinfizierungen",115
2022,08,"33 Schützenhof","Corona-Neuinfizierungen",74
2022,08,"34 Düesberg","Corona-Neuinfizierungen",86
2022,08,"43 Hafen","Corona-Neuinfizierungen",12
2022,08,"44 Herz-Jesu","Corona-Neuinfizierungen",84
2022,08,"45 Mauritz-Mitte","Corona-Neuinfizierungen",120
2022,08,"46 Rumphorst","Corona-Neuinfizierungen",145
2022,08,"47 Uppenberg","Corona-Neuinfizierungen",106
2022,08,"51 Gievenbeck","Corona-Neuinfizierungen",241
2022,08,"52 Sentrup","Corona-Neuinfizierungen",79
2022,08,"54 Mecklenbeck","Corona-Neuinfizierungen",101
2022,08,"56 Albachten","Corona-Neuinfizierungen",69
2022,08,"57 Roxel","Corona-Neuinfizierungen",90
2022,08,"58 Nienberge","Corona-Neuinfizierungen",57
2022,08,"61 Coerde","Corona-Neuinfizierungen",179
2022,08,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",51
2022,08,"63 Kinderhaus-West","Corona-Neuinfizierungen",117
2022,08,"68 Sprakel","Corona-Neuinfizierungen",36
2022,08,"71 Mauritz-Ost","Corona-Neuinfizierungen",148
2022,08,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",43
2022,08,"77 Handorf","Corona-Neuinfizierungen",67
2022,08,"81 Gremmendorf-West","Corona-Neuinfizierungen",64
2022,08,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",64
2022,08,"86 Angelmodde","Corona-Neuinfizierungen",141
2022,08,"87 Wolbeck","Corona-Neuinfizierungen",112
2022,08,"91 Berg Fidel","Corona-Neuinfizierungen",112
2022,08,"95 Hiltrup-Ost","Corona-Neuinfizierungen",82
2022,08,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",99
2022,08,"97 Hiltrup-West","Corona-Neuinfizierungen",121
2022,08,"98 Amelsbüren","Corona-Neuinfizierungen",118
2022,08,"nicht zugewiesen","Corona-Neuinfizierungen",17
2022,09,"11 Aegidii","Corona-Neuinfizierungen",17
2022,09,"12 Überwasser","Corona-Neuinfizierungen",21
2022,09,"13 Dom","Corona-Neuinfizierungen",51
2022,09,"14 Buddenturm","Corona-Neuinfizierungen",49
2022,09,"15 Martini","Corona-Neuinfizierungen",21
2022,09,"21 Pluggendorf","Corona-Neuinfizierungen",85
2022,09,"22 Josef","Corona-Neuinfizierungen",122
2022,09,"23 Bahnhof","Corona-Neuinfizierungen",23
2022,09,"24 Hansaplatz","Corona-Neuinfizierungen",120
2022,09,"25 Mauritz-West","Corona-Neuinfizierungen",89
2022,09,"26 Schlachthof","Corona-Neuinfizierungen",72
2022,09,"27 Kreuz","Corona-Neuinfizierungen",174
2022,09,"28 Neutor","Corona-Neuinfizierungen",90
2022,09,"29 Schloss","Corona-Neuinfizierungen",29
2022,09,"31 Aaseestadt","Corona-Neuinfizierungen",51
2022,09,"32 Geist","Corona-Neuinfizierungen",131
2022,09,"33 Schützenhof","Corona-Neuinfizierungen",118
2022,09,"34 Düesberg","Corona-Neuinfizierungen",72
2022,09,"43 Hafen","Corona-Neuinfizierungen",24
2022,09,"44 Herz-Jesu","Corona-Neuinfizierungen",78
2022,09,"45 Mauritz-Mitte","Corona-Neuinfizierungen",122
2022,09,"46 Rumphorst","Corona-Neuinfizierungen",81
2022,09,"47 Uppenberg","Corona-Neuinfizierungen",127
2022,09,"51 Gievenbeck","Corona-Neuinfizierungen",232
2022,09,"52 Sentrup","Corona-Neuinfizierungen",91
2022,09,"54 Mecklenbeck","Corona-Neuinfizierungen",99
2022,09,"56 Albachten","Corona-Neuinfizierungen",71
2022,09,"57 Roxel","Corona-Neuinfizierungen",81
2022,09,"58 Nienberge","Corona-Neuinfizierungen",59
2022,09,"61 Coerde","Corona-Neuinfizierungen",120
2022,09,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",47
2022,09,"63 Kinderhaus-West","Corona-Neuinfizierungen",108
2022,09,"68 Sprakel","Corona-Neuinfizierungen",34
2022,09,"71 Mauritz-Ost","Corona-Neuinfizierungen",143
2022,09,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",43
2022,09,"77 Handorf","Corona-Neuinfizierungen",68
2022,09,"81 Gremmendorf-West","Corona-Neuinfizierungen",73
2022,09,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",66
2022,09,"86 Angelmodde","Corona-Neuinfizierungen",107
2022,09,"87 Wolbeck","Corona-Neuinfizierungen",149
2022,09,"91 Berg Fidel","Corona-Neuinfizierungen",59
2022,09,"95 Hiltrup-Ost","Corona-Neuinfizierungen",65
2022,09,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",113
2022,09,"97 Hiltrup-West","Corona-Neuinfizierungen",105
2022,09,"98 Amelsbüren","Corona-Neuinfizierungen",75
2022,09,"nicht zugewiesen","Corona-Neuinfizierungen",13
2022,10,"11 Aegidii","Corona-Neuinfizierungen",38
2022,10,"12 Überwasser","Corona-Neuinfizierungen",36
2022,10,"13 Dom","Corona-Neuinfizierungen",48
2022,10,"14 Buddenturm","Corona-Neuinfizierungen",39
2022,10,"15 Martini","Corona-Neuinfizierungen",17
2022,10,"21 Pluggendorf","Corona-Neuinfizierungen",96
2022,10,"22 Josef","Corona-Neuinfizierungen",191
2022,10,"23 Bahnhof","Corona-Neuinfizierungen",32
2022,10,"24 Hansaplatz","Corona-Neuinfizierungen",171
2022,10,"25 Mauritz-West","Corona-Neuinfizierungen",146
2022,10,"26 Schlachthof","Corona-Neuinfizierungen",112
2022,10,"27 Kreuz","Corona-Neuinfizierungen",223
2022,10,"28 Neutor","Corona-Neuinfizierungen",120
2022,10,"29 Schloss","Corona-Neuinfizierungen",39
2022,10,"31 Aaseestadt","Corona-Neuinfizierungen",112
2022,10,"32 Geist","Corona-Neuinfizierungen",136
2022,10,"33 Schützenhof","Corona-Neuinfizierungen",178
2022,10,"34 Düesberg","Corona-Neuinfizierungen",97
2022,10,"43 Hafen","Corona-Neuinfizierungen",27
2022,10,"44 Herz-Jesu","Corona-Neuinfizierungen",111
2022,10,"45 Mauritz-Mitte","Corona-Neuinfizierungen",155
2022,10,"46 Rumphorst","Corona-Neuinfizierungen",146
2022,10,"47 Uppenberg","Corona-Neuinfizierungen",145
2022,10,"51 Gievenbeck","Corona-Neuinfizierungen",337
2022,10,"52 Sentrup","Corona-Neuinfizierungen",156
2022,10,"54 Mecklenbeck","Corona-Neuinfizierungen",131
2022,10,"56 Albachten","Corona-Neuinfizierungen",75
2022,10,"57 Roxel","Corona-Neuinfizierungen",116
2022,10,"58 Nienberge","Corona-Neuinfizierungen",92
2022,10,"61 Coerde","Corona-Neuinfizierungen",116
2022,10,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",73
2022,10,"63 Kinderhaus-West","Corona-Neuinfizierungen",143
2022,10,"68 Sprakel","Corona-Neuinfizierungen",68
2022,10,"71 Mauritz-Ost","Corona-Neuinfizierungen",208
2022,10,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",77
2022,10,"77 Handorf","Corona-Neuinfizierungen",92
2022,10,"81 Gremmendorf-West","Corona-Neuinfizierungen",70
2022,10,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",89
2022,10,"86 Angelmodde","Corona-Neuinfizierungen",105
2022,10,"87 Wolbeck","Corona-Neuinfizierungen",128
2022,10,"91 Berg Fidel","Corona-Neuinfizierungen",64
2022,10,"95 Hiltrup-Ost","Corona-Neuinfizierungen",82
2022,10,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",144
2022,10,"97 Hiltrup-West","Corona-Neuinfizierungen",150
2022,10,"98 Amelsbüren","Corona-Neuinfizierungen",71
2022,10,"nicht zugewiesen","Corona-Neuinfizierungen",22
2022,11,"11 Aegidii","Corona-Neuinfizierungen",55
2022,11,"12 Überwasser","Corona-Neuinfizierungen",42
2022,11,"13 Dom","Corona-Neuinfizierungen",67
2022,11,"14 Buddenturm","Corona-Neuinfizierungen",82
2022,11,"15 Martini","Corona-Neuinfizierungen",42
2022,11,"21 Pluggendorf","Corona-Neuinfizierungen",102
2022,11,"22 Josef","Corona-Neuinfizierungen",238
2022,11,"23 Bahnhof","Corona-Neuinfizierungen",45
2022,11,"24 Hansaplatz","Corona-Neuinfizierungen",185
2022,11,"25 Mauritz-West","Corona-Neuinfizierungen",138
2022,11,"26 Schlachthof","Corona-Neuinfizierungen",142
2022,11,"27 Kreuz","Corona-Neuinfizierungen",332
2022,11,"28 Neutor","Corona-Neuinfizierungen",148
2022,11,"29 Schloss","Corona-Neuinfizierungen",39
2022,11,"31 Aaseestadt","Corona-Neuinfizierungen",147
2022,11,"32 Geist","Corona-Neuinfizierungen",181
2022,11,"33 Schützenhof","Corona-Neuinfizierungen",182
2022,11,"34 Düesberg","Corona-Neuinfizierungen",125
2022,11,"43 Hafen","Corona-Neuinfizierungen",41
2022,11,"44 Herz-Jesu","Corona-Neuinfizierungen",149
2022,11,"45 Mauritz-Mitte","Corona-Neuinfizierungen",225
2022,11,"46 Rumphorst","Corona-Neuinfizierungen",195
2022,11,"47 Uppenberg","Corona-Neuinfizierungen",206
2022,11,"51 Gievenbeck","Corona-Neuinfizierungen",486
2022,11,"52 Sentrup","Corona-Neuinfizierungen",212
2022,11,"54 Mecklenbeck","Corona-Neuinfizierungen",209
2022,11,"56 Albachten","Corona-Neuinfizierungen",98
2022,11,"57 Roxel","Corona-Neuinfizierungen",140
2022,11,"58 Nienberge","Corona-Neuinfizierungen",157
2022,11,"61 Coerde","Corona-Neuinfizierungen",195
2022,11,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",98
2022,11,"63 Kinderhaus-West","Corona-Neuinfizierungen",160
2022,11,"68 Sprakel","Corona-Neuinfizierungen",87
2022,11,"71 Mauritz-Ost","Corona-Neuinfizierungen",223
2022,11,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",76
2022,11,"77 Handorf","Corona-Neuinfizierungen",131
2022,11,"81 Gremmendorf-West","Corona-Neuinfizierungen",125
2022,11,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",157
2022,11,"86 Angelmodde","Corona-Neuinfizierungen",148
2022,11,"87 Wolbeck","Corona-Neuinfizierungen",207
2022,11,"91 Berg Fidel","Corona-Neuinfizierungen",113
2022,11,"95 Hiltrup-Ost","Corona-Neuinfizierungen",96
2022,11,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",193
2022,11,"97 Hiltrup-West","Corona-Neuinfizierungen",196
2022,11,"98 Amelsbüren","Corona-Neuinfizierungen",131
2022,11,"nicht zugewiesen","Corona-Neuinfizierungen",39
2022,12,"11 Aegidii","Corona-Neuinfizierungen",35
2022,12,"12 Überwasser","Corona-Neuinfizierungen",39
2022,12,"13 Dom","Corona-Neuinfizierungen",63
2022,12,"14 Buddenturm","Corona-Neuinfizierungen",75
2022,12,"15 Martini","Corona-Neuinfizierungen",33
2022,12,"21 Pluggendorf","Corona-Neuinfizierungen",87
2022,12,"22 Josef","Corona-Neuinfizierungen",227
2022,12,"23 Bahnhof","Corona-Neuinfizierungen",45
2022,12,"24 Hansaplatz","Corona-Neuinfizierungen",214
2022,12,"25 Mauritz-West","Corona-Neuinfizierungen",177
2022,12,"26 Schlachthof","Corona-Neuinfizierungen",163
2022,12,"27 Kreuz","Corona-Neuinfizierungen",345
2022,12,"28 Neutor","Corona-Neuinfizierungen",156
2022,12,"29 Schloss","Corona-Neuinfizierungen",74
2022,12,"31 Aaseestadt","Corona-Neuinfizierungen",124
2022,12,"32 Geist","Corona-Neuinfizierungen",254
2022,12,"33 Schützenhof","Corona-Neuinfizierungen",216
2022,12,"34 Düesberg","Corona-Neuinfizierungen",204
2022,12,"43 Hafen","Corona-Neuinfizierungen",46
2022,12,"44 Herz-Jesu","Corona-Neuinfizierungen",156
2022,12,"45 Mauritz-Mitte","Corona-Neuinfizierungen",309
2022,12,"46 Rumphorst","Corona-Neuinfizierungen",238
2022,12,"47 Uppenberg","Corona-Neuinfizierungen",250
2022,12,"51 Gievenbeck","Corona-Neuinfizierungen",574
2022,12,"52 Sentrup","Corona-Neuinfizierungen",202
2022,12,"54 Mecklenbeck","Corona-Neuinfizierungen",261
2022,12,"56 Albachten","Corona-Neuinfizierungen",173
2022,12,"57 Roxel","Corona-Neuinfizierungen",228
2022,12,"58 Nienberge","Corona-Neuinfizierungen",189
2022,12,"61 Coerde","Corona-Neuinfizierungen",261
2022,12,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",131
2022,12,"63 Kinderhaus-West","Corona-Neuinfizierungen",279
2022,12,"68 Sprakel","Corona-Neuinfizierungen",75
2022,12,"71 Mauritz-Ost","Corona-Neuinfizierungen",254
2022,12,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",81
2022,12,"77 Handorf","Corona-Neuinfizierungen",207
2022,12,"81 Gremmendorf-West","Corona-Neuinfizierungen",176
2022,12,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",185
2022,12,"86 Angelmodde","Corona-Neuinfizierungen",218
2022,12,"87 Wolbeck","Corona-Neuinfizierungen",290
2022,12,"91 Berg Fidel","Corona-Neuinfizierungen",141
2022,12,"95 Hiltrup-Ost","Corona-Neuinfizierungen",147
2022,12,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",194
2022,12,"97 Hiltrup-West","Corona-Neuinfizierungen",244
2022,12,"98 Amelsbüren","Corona-Neuinfizierungen",164
2022,12,"nicht zugewiesen","Corona-Neuinfizierungen",50
2022,13,"11 Aegidii","Corona-Neuinfizierungen",26
2022,13,"12 Überwasser","Corona-Neuinfizierungen",39
2022,13,"13 Dom","Corona-Neuinfizierungen",35
2022,13,"14 Buddenturm","Corona-Neuinfizierungen",33
2022,13,"15 Martini","Corona-Neuinfizierungen",21
2022,13,"21 Pluggendorf","Corona-Neuinfizierungen",58
2022,13,"22 Josef","Corona-Neuinfizierungen",159
2022,13,"23 Bahnhof","Corona-Neuinfizierungen",27
2022,13,"24 Hansaplatz","Corona-Neuinfizierungen",135
2022,13,"25 Mauritz-West","Corona-Neuinfizierungen",122
2022,13,"26 Schlachthof","Corona-Neuinfizierungen",117
2022,13,"27 Kreuz","Corona-Neuinfizierungen",223
2022,13,"28 Neutor","Corona-Neuinfizierungen",105
2022,13,"29 Schloss","Corona-Neuinfizierungen",48
2022,13,"31 Aaseestadt","Corona-Neuinfizierungen",105
2022,13,"32 Geist","Corona-Neuinfizierungen",169
2022,13,"33 Schützenhof","Corona-Neuinfizierungen",161
2022,13,"34 Düesberg","Corona-Neuinfizierungen",150
2022,13,"43 Hafen","Corona-Neuinfizierungen",34
2022,13,"44 Herz-Jesu","Corona-Neuinfizierungen",100
2022,13,"45 Mauritz-Mitte","Corona-Neuinfizierungen",213
2022,13,"46 Rumphorst","Corona-Neuinfizierungen",159
2022,13,"47 Uppenberg","Corona-Neuinfizierungen",180
2022,13,"51 Gievenbeck","Corona-Neuinfizierungen",395
2022,13,"52 Sentrup","Corona-Neuinfizierungen",153
2022,13,"54 Mecklenbeck","Corona-Neuinfizierungen",185
2022,13,"56 Albachten","Corona-Neuinfizierungen",165
2022,13,"57 Roxel","Corona-Neuinfizierungen",150
2022,13,"58 Nienberge","Corona-Neuinfizierungen",101
2022,13,"61 Coerde","Corona-Neuinfizierungen",204
2022,13,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",96
2022,13,"63 Kinderhaus-West","Corona-Neuinfizierungen",178
2022,13,"68 Sprakel","Corona-Neuinfizierungen",55
2022,13,"71 Mauritz-Ost","Corona-Neuinfizierungen",178
